date,momentum_v1,static_equal_weight,static_inverse_vol,voo
2013-08-07,95765.0047,111894.7981,111232.0003,144771.6482
2013-08-08,96039.6675,112911.9337,112052.5363,145275.9963
2013-08-09,95975.6611,112971.2233,112102.0345,144865.0959
2013-08-12,96326.9708,113456.5086,112520.5461,144678.2803
2013-08-13,96237.5462,113347.7804,112484.8275,145238.6562
2013-08-14,95975.6611,113461.3393,112530.5269,144416.7313
2013-08-15,94742.8730,112699.4764,111674.1385,142305.8380
2013-08-16,94468.2102,112522.9826,111501.5515,141894.8135
2013-08-19,93804.0417,111739.4313,110838.6962,140998.2438
2013-08-20,94736.4841,112086.7290,111172.7394,141558.6907
2013-08-21,94340.4621,111175.7987,110375.7291,140830.0628
2013-08-22,95247.6186,112193.8431,111315.3727,142062.9857
2013-08-23,95419.9467,113208.2867,112245.1705,142530.0469
2013-08-26,95420.0790,113088.3240,112177.8603,142081.6823
2013-08-27,93874.3046,112169.2131,111279.5030,139746.6155
2013-08-28,94002.0527,112172.6129,111333.7173,140213.6413
2013-08-29,94653.4483,112356.7808,111482.2557,140437.8502
2013-08-30,93637.8329,111775.4801,110889.0576,139821.3223
2013-09-03,94068.3199,112303.7974,111358.1953,140643.3004
2013-09-04,94641.0308,112696.7297,111731.6338,141820.1599
2013-09-05,94743.9925,112439.8502,111495.0130,141782.8110
2013-09-06,94924.1705,113122.8753,112049.2749,142025.6367
2013-09-09,95909.3223,114152.6697,112928.3518,143426.6431
2013-09-10,96571.8214,114300.5099,113098.9549,144510.1347
2013-09-11,96603.9981,114550.1116,113356.0554,144958.4372
2013-09-12,96108.5036,113765.2254,112830.5645,144603.5203
2013-09-13,96481.4292,114132.6541,113151.5496,144902.4005
2013-09-16,96623.3022,114123.7891,113086.6966,145780.3267
2013-09-17,97292.5384,114388.9567,113313.8820,146378.1668
2013-09-18,97948.5988,116915.4007,115543.4789,148134.0369
2013-09-19,97877.8188,116650.9433,115311.1129,147891.2555
2013-09-20,97620.7177,115425.9474,114277.2836,146733.0926
2013-09-23,97627.1541,115106.0399,113895.1600,146194.2310
2013-09-24,97672.1986,115056.7855,113880.4782,145875.1035
2013-09-25,97543.5014,114986.2281,113777.8350,145405.7296
2013-09-26,97923.1616,115219.2284,114102.8590,145987.6909
2013-09-27,97614.2863,114899.5100,113768.0531,145368.1680
2013-09-30,97633.5904,114366.4272,113274.5811,144560.8991
2013-10-01,98434.7850,114564.6460,113518.9888,145668.5634
2013-10-02,98152.5891,114927.0353,113759.6322,145480.8528
2013-10-03,97447.0872,114328.8265,113086.3227,144185.4425
2013-10-04,97902.4535,114799.3367,113559.9324,145236.7511
2013-10-07,97100.7512,114442.4862,113177.5092,143997.6522
2013-10-08,96004.0231,113633.3464,112354.3483,142326.7498
2013-10-09,95728.2588,113334.9556,112037.5819,142326.7498
2013-10-10,97325.2674,114844.7871,113702.1498,145537.1111
2013-10-11,98306.5717,115123.0213,114072.0547,146400.7800
2013-10-14,98652.9077,115396.0942,114338.9592,147039.0526
2013-10-15,97973.0657,114879.8205,113797.3232,145950.1204
2013-10-16,98832.4667,115879.6945,114874.2485,147940.2477
2013-10-17,99441.7634,116983.8645,115796.2854,148954.0124
2013-10-18,100249.8616,117527.8535,116431.5322,149949.0805
2013-10-21,100108.7612,117474.0067,116359.8979,150024.2037
2013-10-22,100294.7567,118330.1494,117080.3081,150831.4549
2013-10-23,100057.4511,117439.7523,116294.4022,150136.8442
2013-10-24,100429.4612,117790.2133,116638.7745,150624.9059
2013-10-25,100499.9923,118214.8258,117072.5159,151319.6229
2013-10-28,100467.9223,118326.0832,117208.5229,151507.3157
2013-10-29,100666.7619,118461.8297,117401.7314,152436.6532
2013-10-30,99691.8941,117973.7239,116922.2260,151582.4390
2013-10-31,99281.4229,117350.4992,116392.3459,151019.1655
2013-11-01,98996.4157,116776.4567,115832.7660,151450.9778
2013-11-04,99925.7168,117108.1076,116131.2210,152136.2490
2013-11-05,98899.6201,116398.5836,115497.3130,151676.2765
2013-11-06,98796.9713,116757.7218,115859.5828,152380.3684
2013-11-07,97112.5776,115465.8777,114645.2428,150427.7673
2013-11-08,98011.7027,115604.7355,114874.1662,152492.9380
2013-11-11,97905.0228,115515.8679,114826.0767,152464.7779
2013-11-12,97678.1549,115204.4153,114598.8671,152192.6224
2013-11-13,98393.2282,115864.6078,115272.3152,153365.9375
2013-11-14,98982.2823,116604.1549,115928.5308,154220.2404
2013-11-15,99882.4755,117115.7004,116366.4754,154886.6378
2013-11-18,99870.1324,116816.8613,116063.5447,154314.0425
2013-11-19,99116.2581,116353.3822,115620.5204,154013.6560
2013-11-20,98584.8302,115422.0264,114818.9477,153525.4703
2013-11-21,99622.1266,116189.1751,115652.0691,154727.0341
2013-11-22,100169.5445,116712.9850,116195.4426,155515.5887
2013-11-25,99753.4135,116610.5214,116128.2134,155421.6980
2013-11-26,100224.0157,116750.8437,116291.3494,155346.6456
2013-11-27,100813.9566,117030.6891,116559.5543,155769.0653
2013-11-29,101179.4212,117401.6047,116838.9594,155543.7134
2013-12-02,99800.5551,116225.5916,115849.8997,155299.7003
2013-12-03,99367.0790,116139.6611,115775.1309,154698.9449
2013-12-04,99220.6645,116126.4688,115638.5924,154520.5206
2013-12-05,99130.9145,115671.0294,115241.3546,153929.1579
2013-12-06,100495.1772,116739.2690,116283.2149,155675.1214
2013-12-09,100489.6339,116944.0105,116438.0755,156031.8459
2013-12-10,100038.3503,117107.8256,116495.0635,155496.7680
2013-12-11,98233.8863,115920.5103,115395.7799,153732.0370
2013-12-12,97994.9789,115065.9635,114628.9122,153225.1369
2013-12-13,98304.1903,115260.3910,114750.4015,153178.2270
2013-12-16,99190.0011,115786.5431,115263.1157,154154.4921
2013-12-17,98833.4191,115419.7349,114958.3575,153610.0215
2013-12-18,100299.2905,116295.3260,115884.8425,156285.3048
2013-12-19,99173.2089,115560.4399,115363.3139,156144.5042
2013-12-20,99855.9054,116359.9745,116213.3764,156933.0056
2013-12-23,100592.7329,116656.5599,116469.3005,158594.5596
2013-12-24,101034.7190,116861.7714,116630.3618,158230.2501
2013-12-26,100776.9533,117009.8143,116811.7212,158966.3832
2013-12-27,101225.9353,117258.1019,116990.4452,158975.8644
2013-12-30,101341.1300,117162.5339,116961.3182,158909.7617
2013-12-31,101805.6793,117447.9379,117177.2700,159645.9479
2014-01-02,99615.2054,116326.1598,116025.4057,158211.3585
2014-01-03,99830.1513,116368.3913,115977.1667,158069.7958
2014-01-06,98945.7352,116084.1586,115736.4307,157673.4097
2014-01-07,99581.5317,116503.1568,116169.9167,158654.9913
2014-01-08,99570.1823,116208.3840,115841.6467,158721.0764
2014-01-09,99291.0936,116093.5176,115700.4735,158815.4102
2014-01-10,100479.7159,117162.0477,116674.0994,159183.4944
2014-01-13,99147.9372,116428.1108,115943.0011,157163.7450
2014-01-14,100324.4333,117063.8672,116587.2185,158796.5363
2014-01-15,100718.3725,117388.6559,116932.6692,159693.1769
2014-01-16,100526.3640,117401.6940,116954.1334,159447.7283
2014-01-17,100168.7467,117329.8246,116849.6200,158758.7709
2014-01-21,100353.4743,117451.8167,117040.0830,159258.9367
2014-01-22,101218.2608,117752.1588,117330.8926,159353.3768
2014-01-23,99778.2175,117540.2007,117086.4677,158069.7958
2014-01-24,97262.9259,116043.1659,115643.3835,154672.0607
2014-01-27,96186.6490,115123.7896,114777.5480,153917.0006
2014-01-28,97036.5069,115686.6653,115348.0220,154870.2450
2014-01-29,95481.7369,115069.0022,114724.4424,153256.3452
2014-01-30,96722.2309,115376.8756,115064.6055,154974.0954
2014-01-31,96314.2637,115050.9176,114709.3228,154011.4230
2014-02-03,95535.9393,113560.7431,113336.6587,150641.9898
2014-02-04,95261.0436,114180.8347,113887.9109,151661.2838
2014-02-05,94449.4859,113930.9464,113671.2556,151406.4603
2014-02-06,94541.7294,114918.9847,114587.0039,153435.6910
2014-02-07,95053.6165,116013.3155,115721.9637,155417.6396
2014-02-10,95313.6393,115985.1375,115678.0112,155663.0528
2014-02-11,95374.3289,117149.4973,116719.3511,157380.8030
2014-02-12,95263.2583,117219.8658,116797.3218,157522.4012
2014-02-13,96103.1655,117894.6949,117456.4349,158296.2997
2014-02-14,96193.5545,118555.1662,118040.8142,159136.3187
2014-02-18,96762.0733,119012.9654,118621.8162,159372.2683
2014-02-19,96091.6912,118348.5016,118059.8471,158277.4436
2014-02-20,96423.7683,118971.0862,118613.9629,159174.0309
2014-02-21,96840.9103,119131.9792,118703.8735,159098.6064
2014-02-24,97024.9628,119706.6753,119258.6996,159853.6134
2014-02-25,97547.9551,119588.5818,119167.9469,159796.9387
2014-02-26,98105.5977,119486.4824,119086.3230,159796.9387
2014-02-27,98643.1973,120073.5220,119543.5885,160684.1157
2014-02-28,98496.5121,119956.5018,119546.2074,161042.7897
2014-03-03,98438.1945,119675.6483,119401.5630,159938.5368
2014-03-04,98111.2084,120524.5992,120009.6681,162222.5556
2014-03-05,98347.6154,120457.8226,119860.3814,162250.8929
2014-03-06,97756.5365,120964.8872,120273.7143,162769.9857
2014-03-07,97197.2368,120347.1548,119716.7527,162732.2380
2014-03-10,97312.8099,120010.4855,119369.6696,162760.5576
2014-03-11,97277.8132,119587.2551,119048.6425,161863.9171
2014-03-12,97822.5487,119989.1089,119385.4443,161977.1779
2014-03-13,97979.9452,119096.3119,118654.9116,160183.9500
2014-03-14,97706.8121,119290.3540,118829.9663,159721.4256
2014-03-17,97646.1716,119515.9357,118886.6385,161156.0682
2014-03-18,98352.0402,120326.4573,119635.9688,162298.1219
2014-03-19,97685.3180,119150.7801,118632.3927,161410.8385
2014-03-20,97702.2569,119175.8030,118598.8722,162326.4415
2014-03-21,97708.6942,119174.3142,118627.7789,161788.4217
2014-03-24,97748.4328,118749.9596,118266.9988,161104.8341
2014-03-25,97669.0092,119128.1428,118616.6594,161891.7228
2014-03-26,97583.1956,118590.2840,118191.7754,160697.1236
2014-03-27,97642.7902,118862.1684,118514.9632,160374.7796
2014-03-28,97397.8543,119111.1379,118696.0633,161085.8008
2014-03-31,97544.9957,119624.7146,119116.8842,162460.6673
2014-04-01,97173.0421,120007.1394,119240.0029,163550.9021
2014-04-02,97131.3200,120235.5050,119381.8627,164110.3831
2014-04-03,97317.4936,119975.8803,119287.4353,163854.2836
2014-04-04,96598.2512,119411.8540,118861.6725,161882.2593
2014-04-07,96112.9365,118960.0134,118456.2382,160137.7489
2014-04-08,97141.1433,119728.0351,119223.2211,160801.4171
2014-04-09,97928.4376,120615.7982,119984.2595,162536.4817
2014-04-10,96802.4735,119331.5217,118915.8014,159066.3703
2014-04-11,96106.4489,118824.8196,118467.6169,157634.6518
2014-04-14,96940.8449,119340.6113,119014.4861,158905.1894
2014-04-15,97105.4372,119078.9859,118910.7463,160004.9763
2014-04-16,97698.5666,119959.2341,119698.1689,161692.5993
2014-04-17,97845.9057,120119.1085,119773.7011,161882.2593
2014-04-21,97907.9460,120133.1543,119779.7357,162479.6120
2014-04-22,98176.3051,120396.6622,120025.0818,163190.6864
2014-04-23,97804.7077,120093.8577,119799.4696,162801.9560
2014-04-24,98525.7329,120383.6224,120117.1773,163162.2604
2014-04-25,97679.6430,119652.0081,119484.4606,161853.8156
2014-04-28,97589.5946,119660.4968,119477.2264,162346.7508
2014-04-29,98043.1389,120075.0266,119825.1267,163124.3709
2014-04-30,97816.2240,120183.3181,119900.4395,163636.3217
2014-05-01,97598.0156,120192.4245,119857.9713,163645.7498
2014-05-02,97821.3184,120545.6507,120213.0047,163380.2755
2014-05-05,97874.9255,120532.7440,120161.1861,163721.6351
2014-05-06,97408.3111,120081.8100,119791.7983,162299.4864
2014-05-07,97568.3726,120043.5096,119793.1413,163257.0727
2014-05-08,97394.2010,119734.2068,119509.1982,163057.9669
2014-05-09,97542.5791,119791.2270,119500.8937,163342.3683
2014-05-12,99143.6860,120879.0667,120385.9295,164887.7551
2014-05-13,99388.0629,121010.2393,120596.3568,165039.5611
2014-05-14,99451.1223,121101.6956,120773.4768,164243.0671
2014-05-15,98612.3927,120436.8261,120163.5180,162764.0311
2014-05-16,99545.6834,120835.8049,120479.7373,163399.3265
2014-05-19,99918.5774,120961.8021,120509.7301,163958.7012
2014-05-20,99315.2111,120444.4124,120094.5554,162877.7704
2014-05-21,100146.5615,120905.1226,120492.8576,164290.4910
2014-05-22,100755.0477,121313.4923,120810.5305,164736.1441
2014-05-23,101127.5266,121750.7379,121220.1798,165418.8102
2014-05-27,101361.0178,121798.0657,121214.1356,166395.3588
2014-05-28,101387.2266,121795.3739,121281.1533,166224.6968
2014-05-29,101777.9275,122019.1314,121463.4152,167172.7840
2014-05-30,101142.0046,121631.1164,121134.9391,167390.8345
2014-06-02,101403.2167,121371.4724,120855.5074,167618.4194
2014-06-03,101336.7407,121195.3479,120633.1703,167514.1082
2014-06-04,101284.0090,121147.4473,120550.8924,167817.4897
2014-06-05,101649.8696,122101.8231,121357.3266,168955.2547
2014-06-06,102131.6797,122682.7137,121873.3276,169761.1767
2014-06-09,102388.5835,122959.0248,122114.2199,169931.8211
2014-06-10,102268.3810,122992.9012,122106.6363,169969.7637
2014-06-11,102080.7019,122712.7438,121824.9716,169419.8703
2014-06-12,102718.2102,122827.0870,122077.5773,168158.9025
2014-06-13,102819.4192,123064.9736,122303.8671,168689.8158
2014-06-16,103055.3293,123151.7209,122437.5904,168831.9988
2014-06-17,103151.2925,123151.3735,122390.4123,169277.6342
2014-06-18,103629.3610,123983.8354,123200.7848,170538.5665
2014-06-19,104276.1156,124508.6139,123737.1500,170747.2244
2014-06-20,104352.3324,124643.2842,123903.3770,171088.4954
2014-06-23,104102.4284,124319.9626,123524.7917,171011.3519
2014-06-24,104171.6532,123793.5473,123071.6354,170001.8227
2014-06-25,104495.7760,124206.9731,123425.4161,170725.6922
2014-06-26,104231.3785,124117.4967,123320.2762,170639.9181
2014-06-27,104256.3658,124322.6576,123457.9662,170935.1476
2014-06-30,103904.5014,124480.0901,123524.7417,170887.5997
2014-07-01,104335.4084,124903.2516,123830.0775,172087.6395
2014-07-02,104476.8771,124749.9932,123702.4724,172211.4271
2014-07-03,104826.5498,124977.9766,123886.4109,173078.0644
2014-07-07,104201.7101,124521.9445,123470.4238,172516.0846
2014-07-08,103076.1894,124001.6182,123019.5366,171401.9075
2014-07-09,103604.7036,124333.5330,123267.1004,172116.2072
2014-07-10,102714.1864,123931.6496,122893.5595,171459.0430
2014-07-11,103037.1064,124057.5584,122945.4251,171687.5672
2014-07-14,103728.6753,124147.7020,123113.2143,172535.1889
2014-07-15,103395.5277,123537.4530,122539.0646,172240.0126
2014-07-16,104025.8766,124012.9378,123070.8705,172897.1414
2014-07-17,102651.8799,123392.9008,122500.2906,170868.5309
2014-07-18,103795.4105,124082.6287,123051.6922,172668.5640
2014-07-21,103485.3717,124153.0315,123148.8017,172297.0949
2014-07-22,104069.9451,124548.4596,123468.4776,173068.6009
2014-07-23,104458.4667,124711.3040,123620.3635,173478.0659
2014-07-24,104521.8481,124468.2189,123413.6589,173478.0659
2014-07-25,104137.7520,124510.3307,123492.7959,172649.4775
2014-07-28,104180.6311,124432.8626,123422.8970,172725.6818
2014-07-29,104050.5176,124179.2497,123146.7100,171992.3133
2014-07-30,104142.1865,123806.0932,122697.5335,171992.3133
2014-07-31,102228.3142,122005.7337,121012.9932,168535.1743
2014-08-01,101972.6466,121927.4485,120850.0767,168125.6208
2014-08-04,102891.0349,122495.7075,121426.2907,169306.6095
2014-08-05,101741.2550,121739.5868,120630.6248,167592.2441
2014-08-06,101362.8188,121990.3122,120862.7614,167697.0693
2014-08-07,100972.5268,121840.5470,120698.1550,166792.3121
2014-08-08,101886.2927,122418.2263,121230.3099,168725.6495
2014-08-11,102894.9321,122937.9502,121691.2555,169201.8375
2014-08-12,102882.9036,122626.2338,121383.9708,169001.8456
2014-08-13,103669.4517,123286.0876,122009.5283,170192.3688
2014-08-14,103988.9230,123471.7827,122128.1711,170935.1476
2014-08-15,104192.9810,123626.3719,122332.0249,170887.5997
2014-08-18,105125.0637,123975.8303,122596.3950,172306.6824
2014-08-19,105724.1962,124263.0115,122894.7489,173220.9563
2014-08-20,105647.8080,124133.3467,122831.4337,173697.1620
2014-08-21,105718.8529,124253.0158,123014.0121,174192.4010
2014-08-22,105586.6245,124194.9660,122916.9233,173916.1695
2014-08-25,106202.0155,124641.3737,123364.5663,174820.9444
2014-08-26,106532.1778,124922.4814,123568.9457,174963.8185
2014-08-27,106794.6356,125176.9240,123835.5933,174935.1976
2014-08-28,106273.2288,125031.8511,123708.0981,174801.8756
2014-08-29,106452.6730,125219.4009,123887.6312,175230.5157
2014-09-02,106715.4345,124545.8927,123196.1333,175182.8969
2014-09-03,107167.4364,124954.2281,123589.6335,175106.6749
2014-09-04,106904.4804,124417.5993,123088.6208,174820.9444
2014-09-05,107660.2970,124784.1580,123416.8253,175659.0317
2014-09-08,107204.5586,124208.6406,122865.9531,175211.4823
2014-09-09,106128.9185,123451.4047,122124.4198,174078.0947
2014-09-10,106400.2666,123441.1505,122121.4229,174763.8089
2014-09-11,106017.1186,123117.9856,121799.4437,174925.7164
2014-09-12,105076.8425,122119.3370,120855.9972,173887.6726
2014-09-15,104313.5765,121840.6784,120629.2704,173773.3131
2014-09-16,105406.8304,122486.6174,121297.1422,175068.5728
2014-09-17,105043.1667,122043.9793,120893.1567,175316.2011
2014-09-18,105588.5787,122407.5131,121219.7727,176230.4395
2014-09-19,105065.7589,122108.0755,120993.1286,176059.0686
2014-09-22,103836.8556,121148.3447,120041.6004,174696.3947
2014-09-23,103384.1715,120814.1025,119689.8868,173710.7370
2014-09-24,104237.6618,121183.4815,120094.8251,175107.8977
2014-09-25,101954.1094,120040.3952,118967.2324,172294.4898
2014-09-26,102848.3894,120485.5328,119403.6630,173682.0806
2014-09-29,101816.0629,120209.7772,119186.8172,173337.5311
2014-09-30,101992.8124,119506.4960,118482.4779,172811.2787
2014-10-01,100218.4817,118667.8549,117684.5604,170543.4223
2014-10-02,100480.7679,118515.4809,117445.6882,170533.8170
2014-10-03,101406.4004,118699.4224,117581.1232,172438.0550
2014-10-06,102058.3178,119276.8698,118147.0123,172227.5009
2014-10-07,100804.4149,118426.1329,117315.5998,169586.4386
2014-10-08,102590.0074,119760.5814,118565.5022,172552.8931
2014-10-09,101028.7342,118023.6879,116848.6248,169069.6674
2014-10-10,98597.8853,116889.2071,115811.3802,167174.9815
2014-10-13,98245.3651,116790.0723,115624.8989,164428.5625
2014-10-14,98450.6287,116951.9209,115690.2088,164696.5533
2014-10-15,97486.5504,116626.5626,115333.5161,163471.6674
2014-10-16,96712.6754,116466.8072,115198.0958,163366.3637
2014-10-17,97975.3115,117129.5536,115879.3161,165385.5461
2014-10-20,98830.5382,117825.0258,116538.5647,167012.3475
2014-10-21,100499.5957,118890.1690,117599.7723,170256.2386
2014-10-22,99857.0656,118069.3254,116804.2743,169098.3947
2014-10-23,100758.3423,118744.5572,117488.9192,171040.9120
2014-10-24,101641.6130,119131.5257,117843.1097,172323.2524
2014-10-27,101231.9643,118894.3607,117644.7321,172103.1639
2014-10-28,103017.2451,120191.1775,118821.2673,174083.9429
2014-10-29,102714.0373,119991.2821,118685.1306,173883.0472
2014-10-30,103342.0778,120210.8874,118827.0095,174983.4898
2014-10-31,104516.6178,120814.3495,119414.7468,176964.3220
2014-11-03,104558.8890,120373.4385,118972.4481,177069.5724
2014-11-04,104600.2837,120034.1510,118636.9414,176438.0164
2014-11-05,104518.0103,119736.1198,118304.5555,177595.9135
2014-11-06,104264.1954,119567.1733,118168.5340,178313.5803
2014-11-07,104918.0696,120350.5956,119040.3541,178466.7509
2014-11-10,104513.4543,119978.2773,118533.6253,179002.5909
2014-11-11,104692.6502,120449.4844,119038.7931,179174.8125
2014-11-12,104719.5784,120258.4901,118820.4263,179031.1763
