date,100_pct_voo,95_5,90_10,80_20,70_30,100_pct_momentum,100_pct_vti
2016-03-04,179595.5486,174479.3621,169480.3042,159826.7814,150621.3151,97570.5852,178900.2088
2016-03-07,179791.0036,174671.5463,169669.2134,160009.1388,150797.1354,97702.4634,179268.2144
2016-03-08,177768.1528,172832.3805,168005.1930,158670.8617,149753.6088,98013.7165,177042.3588
2016-03-09,178745.3040,173733.3655,168833.3478,159362.9695,150321.8453,97996.3142,177901.1175
2016-03-10,178843.0404,173804.2519,168878.8053,159361.6465,150278.8760,97777.9122,177848.5837
2016-03-11,181745.4124,176478.8106,171335.6675,161412.2418,151960.0516,97721.5333,180863.2055
2016-03-14,181471.7860,176234.0681,171118.4016,161245.8912,151839.5292,97806.4744,180652.9121
2016-03-15,181237.3072,176023.2258,170930.0588,161099.2831,151730.5413,97867.3370,180036.5966
2016-03-16,182322.0305,177060.7277,171921.9897,162004.8509,152555.8368,98275.0029,181163.5592
2016-03-17,183475.1427,178180.2302,173008.6770,163028.2424,153518.9628,98892.8432,182554.7090
2016-03-18,184159.1733,178828.5259,173622.6263,163577.5059,154008.6269,99083.9916,183364.7608
2016-03-21,184440.1721,179026.2165,173741.5758,163552.0467,153855.1752,98402.1363,183540.8488
2016-03-22,184341.9218,178926.1881,173639.9757,163447.8871,153749.1780,98298.4681,183487.9987
2016-03-23,183163.0242,177870.6688,172701.7626,162726.8774,153223.4646,98644.9128,181991.1961
2016-03-24,183035.2846,177757.7665,172602.9637,162654.1798,153174.2163,98699.7501,181938.3934
2016-03-28,183163.0242,177882.9565,172725.6241,162771.8446,153286.9770,98781.2209,182061.6787
2016-03-29,184921.5703,179591.8415,174385.9665,164338.3954,154764.0232,99741.0885,184086.7292
2016-03-30,185697.7550,180266.0149,174963.2656,164736.6799,155001.8427,99275.1308,184791.0808
2016-03-31,185255.6817,179884.4602,174639.1226,164518.4593,154878.3542,99562.9405,184579.8070
2016-04-01,186444.4326,180983.2417,175651.9794,165371.0950,155585.4536,99587.4151,185742.0030
2016-04-04,185854.9307,180418.4430,175111.0350,164875.4011,155131.8768,99354.3728,184967.1529
2016-04-05,183968.5918,178785.1440,173717.8247,163925.2597,154578.1467,100525.1816,183171.0246
2016-04-06,185972.8700,180574.6844,175302.8639,165130.7264,155441.2028,99840.6138,185178.4584
2016-04-07,183781.9445,178672.3975,173674.5869,164008.5240,154772.2895,101152.9526,182959.7507
2016-04-08,184282.9787,179095.9693,174024.5552,164222.3779,154864.0320,100709.3591,183487.9987
2016-04-11,183801.5981,178693.7975,173697.5716,164034.2249,154800.1520,101184.7195,182977.3042
2016-04-12,185589.7221,180309.4314,175148.6676,165179.1427,155667.8605,100778.4149,184755.8632
2016-04-13,187446.5540,182002.3750,176685.2762,166424.8080,156650.0361,100545.2490,186921.7999
2016-04-14,187426.9004,181906.4690,176517.5933,166126.3671,156236.8799,99685.9046,186851.4122
2016-04-15,187220.6173,181788.1966,176482.3322,166242.8361,156487.1609,100474.2064,186763.3287
2016-04-18,188576.4682,183009.8421,177576.2263,167099.7590,157130.4750,100153.2161,188013.5766
2016-04-19,189146.2633,183576.2155,178138.7845,167653.5947,157674.2757,100602.4801,188541.8561
2016-04-20,189303.4745,183642.2898,178118.9567,167476.9260,157359.5201,99737.9518,188735.5449
2016-04-21,188252.2102,182655.5732,177194.0307,166667.6510,156655.8754,99543.7141,187802.2553
2016-04-22,188301.3531,182638.6463,177114.9328,166475.3448,156364.2966,98865.4885,188066.3792
2016-04-25,187996.7842,182346.6235,176835.0265,166218.4273,156128.7827,98742.2465,187608.5665
2016-04-26,188271.8993,182590.7968,177049.8315,166379.0003,156240.7821,98641.1906,188119.2293
2016-04-27,188664.8651,183017.0906,177507.0033,166890.9658,156798.8810,99335.2911,188577.0262
2016-04-28,186965.1735,181544.4711,176249.6062,166030.1016,156291.9755,100352.9803,186886.5823
2016-04-29,185904.0913,180652.9436,175518.8234,165595.5517,156121.8834,101317.8436,185794.8373
2016-05-02,187387.6818,182004.5815,176744.5609,166586.9081,156900.8870,101116.3658,187238.7739
2016-05-03,185786.1696,180488.4230,175310.4299,165307.2255,155763.4499,100689.3729,185354.5463
2016-05-04,184695.6158,179440.7583,174304.2748,164380.0811,154910.1854,100229.8964,184262.8171
2016-05-05,184676.0331,179422.1341,174286.5736,164364.1231,154895.8398,100223.7532,184192.3503
2016-05-06,185344.1140,180099.3272,174971.6972,165061.7588,155601.8375,100900.4568,184861.5002
2016-05-09,185540.5793,180217.2690,175015.3945,164969.2378,155388.5406,100189.8526,185055.2206
2016-05-10,187839.5553,182414.1063,177113.6863,166880.8480,157126.7432,101029.0047,187256.3748
2016-05-11,186080.9206,180774.1418,175587.2771,165566.8180,156006.4489,100834.9698,185548.3458
2016-05-12,186188.9711,180866.0486,175663.8593,165615.1029,156029.4004,100747.7993,185477.8158
2016-05-13,184469.6968,179232.2506,174112.3332,164218.8538,154776.6377,100222.1657,183875.4237
2016-05-16,186306.9282,180983.7242,175781.1388,165731.2713,156144.0718,100844.6174,185706.7221
2016-05-17,184666.1974,179422.0985,174295.7033,164389.7819,154935.7905,100315.6451,184033.8317
2016-05-18,184636.6905,179306.0098,174098.0095,164043.1329,154458.0987,99322.0822,184016.3098
2016-05-19,184037.3528,178741.2571,173566.4396,163573.8841,154046.0411,99191.1306,183294.2624
2016-05-20,185186.9206,179820.2884,174577.8607,164458.5222,154814.5905,99395.0083,184703.0290
2016-05-23,184941.2416,179579.0172,174340.9906,164230.4217,154595.1963,99233.1653,184474.1384
2016-05-24,187289.4492,181763.0715,176368.0729,165964.2316,156061.8788,99431.4043,186939.3533
2016-05-25,188566.5262,182970.1851,177508.0353,166977.9990,156959.7271,99756.2273,188295.3330
2016-05-26,188655.0826,183049.1202,177577.8296,167030.8893,156997.4462,99726.8225,188260.1471
2016-05-27,189391.8537,183720.2539,178186.4668,167523.5454,157385.4721,99639.6519,189105.3690
2016-05-31,189165.9347,183511.2169,177993.5381,167360.6112,157249.7312,99630.5289,189017.2856
2016-06-01,189519.6110,183808.1128,178236.6885,167504.9538,157306.1628,99315.0662,189527.9326
2016-06-02,190089.4594,184365.2258,178781.2181,168024.7856,157801.9399,99661.6452,190161.8965
2016-06-03,189539.3178,184038.3181,178664.6196,168291.9027,158406.5867,101607.5604,189633.6011
2016-06-06,190453.0068,184840.6537,179361.1695,168792.8592,158732.0773,101160.6142,190619.7251
2016-06-07,190796.8475,185168.2076,179673.0414,169075.1150,158986.9394,101275.8844,190989.5176
2016-06-08,191425.6035,185832.0369,180369.2013,169828.1357,159787.1103,102196.1920,191658.6833
2016-06-09,191130.8525,185616.9909,180229.4793,169826.5187,159907.8458,102820.7605,191271.2266
2016-06-10,189293.6743,183964.1342,178752.1063,168674.7205,159049.5833,103287.3172,189299.0578
2016-06-13,187869.0623,182700.5790,177641.8704,167848.8657,158479.9886,103868.1070,187731.8359
2016-06-14,187456.3720,182319.0527,177290.1699,167552.9539,158234.9622,103865.1920,187393.9875
2016-06-15,187181.3632,182112.9578,177149.4439,167532.7692,158322.4385,104412.1336,187199.4606
2016-06-16,187790.4833,182664.7039,177646.3857,167927.5189,158624.4061,104283.1414,187747.7605
2016-06-17,187092.8954,182031.5722,177074.8157,167470.7217,158271.7921,104414.3123,187128.7091
2016-06-20,188291.5352,183059.0718,177939.3994,168033.1761,158562.1350,103491.9159,188402.1876
2016-06-21,188827.6587,183458.4540,178209.1767,168064.2511,158380.3828,102408.9191,188808.9373
2016-06-22,188511.6591,183177.7562,177962.0739,167879.4314,158251.6505,102531.3429,188384.4761
2016-06-23,190950.5320,185341.9119,179864.7564,169297.2562,159232.7289,101554.9782,190984.4888
2016-06-24,183989.4859,179254.0145,174605.6936,165568.7787,156874.8846,105180.7485,184033.4679
2016-06-27,180740.9517,176401.0941,172130.6669,163798.2174,155743.3972,106985.1546,180372.2785
2016-06-28,184078.3259,179468.9939,174939.5414,166119.4969,157616.1945,106663.9919,183679.6949
2016-06-29,187247.8204,182377.4266,177597.4591,168307.0442,159372.6193,106340.7835,186969.4472
2016-06-30,189775.4978,184754.7125,179830.0112,170266.5774,161080.1955,106789.1843,189534.1633
2016-07-01,190170.4663,185230.6366,180382.2181,170957.8924,161893.5969,108068.0914,189905.5056
2016-07-05,188837.5475,184036.6668,179321.0952,170144.7827,161305.9618,108527.9536,188490.5874
2016-07-06,189953.2664,185092.6018,180319.3602,171033.8699,162093.7858,108798.6179,189640.2430
2016-07-07,189824.9065,184966.6792,180195.8596,170915.1632,161979.8000,108715.1376,189551.8432
2016-07-08,192708.0502,187730.5952,182844.2195,173343.1496,164201.2687,109832.2123,192505.5499
2016-07-11,193379.4983,188334.0645,183382.6634,173760.1041,164507.6546,109622.4048,193301.4325
2016-07-12,194742.0127,189546.0301,184450.7896,174559.9819,165064.0385,109056.0412,194910.9882
2016-07-13,194672.9504,189546.3697,184516.8631,174746.9478,165358.5000,109794.7749,194804.8769
2016-07-14,195808.3761,190550.8622,185396.3504,175393.5794,165794.1111,109264.6889,195742.2307
2016-07-15,195512.2428,190236.3574,185064.7423,175031.4047,165405.9528,108797.5631,195530.0080
2016-07-18,196075.0378,190757.0645,185545.1242,175436.2409,165741.7464,108803.0471,196078.3080
2016-07-19,195857.8557,190582.6046,185411.2564,175377.4137,165750.1735,109102.6901,195689.2225
2016-07-20,196647.7039,191305.8098,186070.6997,175917.6711,166181.8584,109023.2258,196732.7509
2016-07-21,195907.2112,190612.9634,185423.5909,175356.5051,165699.5798,108926.4834,195954.5641
2016-07-22,196815.5837,191489.4027,186268.9854,176142.4131,166429.3681,109347.1436,196891.9179
2016-07-25,196341.6464,191037.6491,185838.6505,175752.6897,166077.4021,109190.7086,196379.0411
2016-07-26,196331.7930,191039.0973,185850.7945,175784.4796,166126.6291,109311.3787,196591.2638
2016-07-27,196203.3977,190949.1704,185797.3662,175798.3688,166200.6392,109640.5095,196361.3137
2016-07-28,196420.6152,191131.2647,185946.0319,175885.0717,166231.5926,109425.3466,196608.9596
2016-07-29,196766.1750,191496.3491,186329.2598,176300.6251,166674.4868,109947.9699,197068.7965
2016-08-01,196539.1394,191250.8110,186066.4273,176006.6741,166353.7925,109538.8199,196803.5340
2016-08-02,195314.7497,190095.1676,184976.9417,175041.9874,165504.2944,109266.5247,195317.8169
2016-08-03,195877.5624,190599.1638,185424.7707,175385.1450,165752.5279,109078.1359,196042.9639
2016-08-04,196065.2199,190820.7866,185678.3398,175696.7998,166114.9365,109629.2786,196272.8823
2016-08-05,197645.0227,192151.0923,186771.1399,176349.2249,166370.9642,108131.3744,197900.0706
2016-08-08,197546.3293,192066.8699,186700.6750,176304.2184,166348.8127,108209.3722,197776.2793
2016-08-09,197674.6183,192256.7972,186948.6710,176658.0969,166795.6422,109014.2738,197953.1737
2016-08-10,197171.0499,191832.2744,186599.3117,176447.8687,166710.3575,109476.4615,197369.4981
2016-08-11,198138.7022,192648.7556,187271.9591,176854.0268,166876.8926,108587.3569,198359.9866
2016-08-12,197941.2268,192504.7202,187178.5734,176853.9074,166959.8827,109019.8857,198165.4123
2016-08-15,198513.8930,192995.0584,187590.5881,177120.8257,167096.3444,108580.9548,198890.5592
2016-08-16,197486.9963,192052.0094,186727.6981,176407.5965,166519.2384,108641.5114,197758.5994
2016-08-17,197812.8138,192387.2333,187071.4924,176766.1430,166889.5480,109028.6200,198006.2136
2016-08-18,198286.8220,192853.4895,187529.9696,177209.0093,167316.7763,109349.3730,198625.2966
2016-08-19,198010.3423,192532.4258,187167.0485,176770.2047,166811.9605,108605.4012,198342.2434
2016-08-22,197990.6178,192555.1138,187229.8043,176906.3531,167012.9868,109066.9149,198395.2991
2016-08-23,198355.9021,192897.9693,187551.1203,177187.1670,167256.5852,109127.6614,198925.9349
2016-08-24,197398.1741,191954.4673,186621.9803,176287.0928,166385.9268,108463.5493,197811.6392
2016-08-25,197240.1654,191783.7130,186439.3415,176083.1538,166163.7922,108183.4468,197687.8796
2016-08-26,196864.9569,191398.7993,186045.6287,175674.4292,165743.2886,107751.0547,197281.0509
2016-08-29,197862.1871,192402.3896,187054.2468,176689.3253,166759.7815,108680.2451,198359.9866
2016-08-30,197486.9963,191993.3926,186613.6869,176192.0717,166213.9248,107975.2885,198041.6368
2016-08-31,197003.1879,191546.5666,186202.2460,175846.7842,165928.9224,107975.3623,197475.6252
2016-09-01,196963.7035,191521.2793,186190.4021,175859.6580,165963.7722,108101.4509,197581.7208
2016-09-02,197842.4803,192334.8391,186941.5214,176493.9265,166491.4047,108121.6551,198589.8735
2016-09-06,198464.4665,193022.4074,187690.3821,177353.0752,167445.3796,109393.5921,199155.8692
2016-09-07,198454.6663,192994.3132,187645.0139,177276.0939,167340.4927,109177.7847,199421.1792
2016-09-08,197990.6178,192476.2413,187076.3615,176616.1609,166601.7200,108166.8090,198908.2233
2016-09-09,193211.6363,187947.4555,182788.4378,172782.8814,163188.4985,106872.0080,193955.8754
2016-09-12,195976.3267,190499.4224,185136.7289,174750.0073,164807.7971,106838.6929,196661.9995
2016-09-13,193182.4306,187831.5969,182590.6438,172434.8105,162707.3569,105853.8607,193585.4503
2016-09-14,193063.3925,187744.2072,182533.2527,172432.6661,162754.4516,106108.1856,193603.2568
2016-09-15,195046.9538,189526.6542,184123.8279,173666.1873,163664.8002,105542.8006,195593.8488
2016-09-16,194283.3694,188851.9892,183533.7848,173233.0076,163372.8144,105879.2585,194811.8666
2016-09-19,194342.8087,188899.3507,183569.6899,173247.7882,163368.7320,105794.8562,195096.2482
2016-09-20,194362.6927,188939.7490,183629.4250,173342.8151,163494.7870,106041.7030,195007.3424
2016-09-21,196544.5801,191060.1681,185689.6734,175286.5675,165327.0872,107225.4778,197246.7505
2016-09-22,197724.8422,192201.5162,186793.1277,176317.2294,166288.8398,107802.2542,198686.4016
2016-09-23,196663.6182,191219.4050,185886.7285,175552.4235,165653.1314,107778.5758,197548.8911
2016-09-26,195096.6460,189801.2667,184610.6534,174540.9221,164881.3799,108108.5954,195984.8636
2016-09-27,196286.7793,190906.6900,185634.8722,175412.8874,165614.0360,108171.0741,197104.5360
2016-09-28,197347.9501,191862.0239,186489.1935,176079.1217,166109.8885,107886.1033,198259.8529
2016-09-29,195493.3158,190157.0595,184927.3410,174784.5403,165058.4941,107975.6274,196322.5222
2016-09-30,197060.3588,191543.8340,186142.2637,175680.0700,165665.4985,107279.6970,197868.7749
2016-10-03,196435.4839,190923.7678,185527.3570,175076.4572,165074.3535,106797.4327,197264.5253
2016-10-04,195523.0886,189990.1630,184574.6535,174091.5709,164064.7891,105777.7003,196375.8467
2016-10-05,196336.3652,190744.0962,185271.8028,174682.5466,164558.9838,105813.1530,197140.1173
2016-10-06,196564.5172,190935.0531,185427.4652,174773.0884,164591.3130,105595.5400,197211.1692
2016-10-07,195840.4350,190259.4978,184798.3847,174231.0287,164128.7432,105513.9382,196464.7842
2016-10-10,196743.0124,191075.4555,185531.7710,174810.9414,164569.9621,105324.7628,197531.1479
2016-10-11,194352.7507,188806.9773,183380.5001,172880.8246,162844.0886,104628.6497,194900.6617
2016-10-12,194600.6981,189043.6874,183606.3642,173086.1343,163030.2990,104715.9996,195131.7821
2016-10-13,193975.8764,188466.1532,183074.0395,172638.2298,162659.2032,104705.9867,194438.5792
2016-10-14,194025.4623,188461.2124,183017.6415,172487.7321,162425.7153,104142.5348,194385.2864
2016-10-17,193450.2265,187942.7167,182553.2034,172123.6807,162152.2687,104278.5460,193834.3138
2016-10-18,194590.7916,189012.6458,183555.3810,172998.6987,162910.7413,104469.8611,194971.7769
2016-10-19,195126.3657,189498.8260,183994.4656,173350.2164,163183.0808,104381.0940,195593.8488
2016-10-20,194809.0193,189192.5286,183698.9067,173075.2258,162927.4850,104232.2263,195220.6088
2016-10-21,194858.5875,189262.4645,183787.9758,173199.0236,163081.5660,104498.9187,195149.4937
2016-10-24,195652.0333,190003.2001,184478.2276,173794.7394,163590.9149,104593.9929,196126.9990
2016-10-25,195096.6460,189504.3934,184033.2919,173449.7443,163335.9937,104743.4818,195291.6607
2016-10-26,194660.2260,189082.3919,183625.3276,173068.7358,162980.4923,104530.2785,194705.1544
2016-10-27,194144.4827,188544.7647,183067.6128,172475.9698,162359.0767,103847.9731,194047.5961
2016-10-28,193529.5498,187973.4242,182537.9742,172024.2788,161978.4103,103803.8665,193407.7178
2016-10-31,193529.5498,188004.9087,182599.1224,172139.5312,162141.1931,104151.5976,193532.1574
2016-11-01,192180.7522,186689.2249,181316.0341,170920.0702,160983.2648,103365.9977,192092.5221
2016-11-02,190911.2602,185530.7937,180263.5772,170064.8939,160306.7818,103511.3332,190759.4884
2016-11-03,190167.3826,184852.1020,179647.1190,169564.3823,159911.4068,103601.4417,189924.1818
2016-11-04,189909.5287,184597.5889,179396.0150,169320.2785,159674.5101,103417.6276,189799.7263
2016-11-07,194075.0128,188461.0154,182970.2613,172353.3991,162213.8527,103607.0240,193994.2399
2016-11-08,194967.7014,189296.4920,183750.9218,173031.3489,162797.8834,103738.4596,194829.6098
2016-11-09,197050.3814,191262.0116,185603.9382,174672.8289,164244.9640,104226.4768,197246.7505
2016-11-10,197506.6854,191612.6062,185854.5865,174740.1168,164149.7016,103461.8116,197939.8901
2016-11-11,197139.7176,191176.1822,185353.2860,174122.1408,163431.4131,102401.2547,198011.0210
2016-11-14,197169.4727,191160.3916,185294.6904,173985.7697,163227.0821,101938.4320,198526.3806
2016-11-15,198766.2885,192711.0945,186800.2849,175404.1214,164562.0872,102791.2263,200072.6966
2016-11-16,198429.0581,192387.8618,186490.5765,175120.0873,164301.9704,102656.5601,199788.2517
2016-11-17,199371.2794,193239.2053,187255.5382,175725.1891,164763.4665,102480.3146,200801.3858
2016-11-18,199014.2359,192867.0102,186869.5444,175315.4339,164334.7076,102019.6052,200428.1300
2016-11-21,200482.0539,194271.4290,188212.7918,176542.7943,165454.4157,102580.9760,201938.8647
2016-11-22,200849.0572,194636.2651,188575.1648,176899.4232,165804.3192,102865.9393,202525.3869
2016-11-23,201027.5701,194719.8332,188569.4924,176731.5541,165494.6260,102012.1596,202809.7210
2016-11-25,201830.9224,195460.3264,189250.1341,177301.1194,165963.9756,102025.3126,203591.7822
2016-11-28,200878.8123,194620.3834,188516.3835,176762.6686,165599.4009,102401.2574,202418.7695
2016-11-29,201196.1587,194891.7942,188744.3639,176910.9529,165676.9740,102183.6838,202703.1194
2016-11-30,200739.9610,194395.3842,188210.8244,176311.9076,165023.2961,101380.4187,202223.2621
2016-12-01,199956.4218,193571.0383,187349.2193,175385.8312,164045.1854,100300.7754,201387.9396
2016-12-02,200095.2376,193690.8642,187451.1047,175454.8318,164085.0512,100219.5505,201387.9396
